OMIM:300682
OMIM:606217
OMIM:300979
OMIM:603620
OMIM:164690
OMIM:217100
OMIM:109270
OMIM:605491
OMIM:200610
OMIM:603855
OMIM:614081
OMIM:609758
OMIM:164870
OMIM:300357
OMIM:146800
OMIM:146690
OMIM:123660
OMIM:114480
OMIM:114130
OMIM:617059
OMIM:604760
OMIM:164951
OMIM:603368
OMIM:235400
OMIM:600669
OMIM:208530
OMIM:604763
OMIM:601762
OMIM:191316
OMIM:618041
OMIM:607364
OMIM:300661
OMIM:604658
OMIM:111300
OMIM:604944
OMIM:607442
OMIM:251000
OMIM:613428
OMIM:604739
OMIM:607676
OMIM:609612
OMIM:605489
OMIM:139400
OMIM:311300
OMIM:168461
OMIM:124080
OMIM:300067
OMIM:116860
OMIM:618656
OMIM:604919
OMIM:263400
OMIM:119600
OMIM:219800
OMIM:133239
OMIM:600969
OMIM:606840
OMIM:106180
OMIM:600289
OMIM:194555
OMIM:614883
OMIM:118420
OMIM:614887
OMIM:605303
OMIM:603345
OMIM:308200
OMIM:611654
OMIM:604710
OMIM:163731
OMIM:300696
OMIM:228960
OMIM:113750
OMIM:151430
OMIM:604332
OMIM:109565
OMIM:614286
OMIM:614859
OMIM:222100
OMIM:609413
OMIM:134370
OMIM:600043
OMIM:600274
OMIM:609416
OMIM:230500
OMIM:156490
OMIM:191080
OMIM:225060
OMIM:147290
OMIM:179050
OMIM:607086
OMIM:606791
OMIM:300048
OMIM:605472
OMIM:184850
OMIM:614545
OMIM:600807
OMIM:179503
OMIM:142986
OMIM:107910
OMIM:610665
OMIM:602477
OMIM:164761
OMIM:202300
OMIM:604686
OMIM:135940
OMIM:614338
OMIM:618359
OMIM:614607
OMIM:120430
OMIM:177060
OMIM:613116
OMIM:125220
OMIM:131750
OMIM:191525
OMIM:602857
OMIM:117141
OMIM:131240
OMIM:613406
OMIM:106150
OMIM:176797
OMIM:137215
OMIM:612348
OMIM:605704
OMIM:612740
OMIM:607924
OMIM:603406
OMIM:615018
OMIM:171400
OMIM:126200
OMIM:120150
OMIM:609006
OMIM:128239
OMIM:607035
OMIM:152445
OMIM:608856
OMIM:602458
OMIM:603158
OMIM:618942
OMIM:106400
OMIM:607783
OMIM:111200
OMIM:601153
OMIM:114200
OMIM:148000
OMIM:613093
OMIM:167415
OMIM:159556
OMIM:142956
OMIM:159559
OMIM:604975
OMIM:601768
OMIM:605003
OMIM:615950
OMIM:201910
OMIM:300485
OMIM:107720
OMIM:600744
OMIM:610640
OMIM:135750
OMIM:165215
OMIM:610643
OMIM:609165
OMIM:306000
OMIM:118930
OMIM:618856
OMIM:220290
OMIM:247200
OMIM:614316
OMIM:604271
OMIM:174900
OMIM:615008
OMIM:300683
OMIM:133280
OMIM:261600
OMIM:615830
OMIM:604572
OMIM:605909
OMIM:613219
OMIM:607536
OMIM:111400
OMIM:603489
OMIM:208920
OMIM:140300
OMIM:608668
OMIM:609241
OMIM:125400
OMIM:613695
OMIM:126060
OMIM:251450
OMIM:606463
OMIM:613938
OMIM:610476
OMIM:612285
OMIM:610092
OMIM:604947
OMIM:128710
OMIM:176830
OMIM:144700
OMIM:202110
OMIM:618259
OMIM:173350
OMIM:191740
OMIM:137060
OMIM:232240
OMIM:608834
OMIM:615248
OMIM:620300
OMIM:168300
OMIM:238320
OMIM:607537
OMIM:616148
OMIM:244600
OMIM:156200
OMIM:603622
OMIM:600057
OMIM:145980
OMIM:304790
OMIM:601574
OMIM:615469
OMIM:601665
OMIM:612530
OMIM:615373
OMIM:159430
OMIM:608651
OMIM:127750
OMIM:601011
OMIM:256730
OMIM:603025
OMIM:168810
OMIM:153245
OMIM:138292
OMIM:618893
OMIM:106100
OMIM:609519
OMIM:238600
OMIM:602111
OMIM:615667
OMIM:240300
OMIM:605235
OMIM:606788
OMIM:105400
OMIM:602695
OMIM:613544
OMIM:613013
OMIM:105830
OMIM:123810
OMIM:251120
OMIM:164011
OMIM:209880
OMIM:605487
OMIM:176670
OMIM:145001
OMIM:164014
OMIM:162260
OMIM:601626
OMIM:609504
OMIM:188050
OMIM:600711
OMIM:616004
OMIM:250100
OMIM:276950
OMIM:605547
OMIM:115430
OMIM:192340
OMIM:620764
OMIM:616521
OMIM:601778
OMIM:610988
OMIM:303100
OMIM:604379
OMIM:123859
OMIM:615576
OMIM:605232
OMIM:104000
OMIM:608133
OMIM:152700
OMIM:256550
OMIM:118943
OMIM:606636
OMIM:108010
OMIM:151250
OMIM:137800
OMIM:174500
OMIM:135700
OMIM:137580
OMIM:611324
OMIM:310500
OMIM:300192
OMIM:606270
OMIM:270960
OMIM:604582
OMIM:610067
OMIM:601803
OMIM:607193
OMIM:604585
OMIM:107970
OMIM:610353
OMIM:260540
OMIM:121200
OMIM:607921
OMIM:601556
OMIM:606245
OMIM:136350
OMIM:232500
OMIM:168730
OMIM:248370
OMIM:606918
OMIM:180990
OMIM:614382
OMIM:176450
OMIM:616229
OMIM:615699
OMIM:613341
OMIM:614862
OMIM:306955
OMIM:176860
OMIM:614175
OMIM:160745
OMIM:616813
OMIM:605462
OMIM:601494
OMIM:607459
OMIM:601267
OMIM:142623
OMIM:610889
OMIM:610424
OMIM:173490
OMIM:110900
OMIM:125264
OMIM:600300
OMIM:604283
OMIM:609875
OMIM:180920
OMIM:616628
OMIM:602221
OMIM:615264
OMIM:610500
OMIM:312750
OMIM:110300
OMIM:156535
OMIM:609986
OMIM:230400
OMIM:607822
OMIM:606710
OMIM:612158
OMIM:190120
OMIM:615558
OMIM:600698
OMIM:605880
OMIM:274270
OMIM:167410
OMIM:603460
OMIM:604221
OMIM:605353
OMIM:613843
OMIM:602498
OMIM:609173
OMIM:601408
OMIM:121010
OMIM:312060
OMIM:619635
OMIM:602390
OMIM:208000
OMIM:165360
OMIM:156360
OMIM:606482
OMIM:604563
OMIM:609532
OMIM:194470
OMIM:101200
OMIM:142445
OMIM:300377
OMIM:614411
OMIM:603381
OMIM:241100
OMIM:600065
OMIM:614091
OMIM:602542
OMIM:620410
OMIM:618921
OMIM:611134
OMIM:603238
OMIM:600358
OMIM:605047
OMIM:300100
OMIM:612290
OMIM:610112
OMIM:602833
OMIM:267430
OMIM:605494
OMIM:600160
OMIM:181750
OMIM:300422
OMIM:613693
OMIM:612140
OMIM:604860
OMIM:612031
OMIM:604403
OMIM:165160
OMIM:300833
OMIM:174800
OMIM:607686
OMIM:188830
OMIM:615615
OMIM:110450
OMIM:615528
OMIM:278760
OMIM:147250
OMIM:610608
OMIM:164772
OMIM:602430
OMIM:164040
OMIM:605899
OMIM:601806
OMIM:163729
OMIM:613120
OMIM:277410
OMIM:158070
OMIM:611162
OMIM:601234
OMIM:610871
OMIM:301410
OMIM:147796
OMIM:608052
OMIM:602920
OMIM:602186
OMIM:602409
OMIM:254500
OMIM:142701
OMIM:602358
OMIM:613443
OMIM:617368
OMIM:611598
OMIM:182889
OMIM:180190
OMIM:303800
OMIM:611489
OMIM:118955
OMIM:147660
OMIM:601744
OMIM:600480
OMIM:603023
OMIM:606255
OMIM:254770
OMIM:608819
OMIM:620079
OMIM:601924
OMIM:136880
OMIM:191081
OMIM:130590
OMIM:300199
OMIM:149300
OMIM:178500
OMIM:200990
OMIM:139393
OMIM:191030
OMIM:614872
OMIM:611913
OMIM:614876
OMIM:164012
OMIM:152760
OMIM:617936
OMIM:171200
OMIM:561010
OMIM:602724
OMIM:612075
OMIM:617047
OMIM:613444
OMIM:600145
OMIM:264300
OMIM:141749
OMIM:130650
OMIM:131220
OMIM:165020
OMIM:615190
OMIM:607487
OMIM:609423
OMIM:618782
OMIM:125485
OMIM:611458
OMIM:257200
OMIM:203200
OMIM:607996
OMIM:306900
OMIM:306400
OMIM:266300
OMIM:146300
OMIM:606236
OMIM:606009
OMIM:612358
OMIM:613399
OMIM:605370
OMIM:614323
OMIM:605301
OMIM:156225
OMIM:606485
OMIM:600939
OMIM:602093
OMIM:311040
OMIM:143890
OMIM:308100
OMIM:185490
OMIM:165640
OMIM:114550
OMIM:122700
OMIM:610827
OMIM:110100
OMIM:300615
OMIM:236250
OMIM:610217
OMIM:150330
OMIM:143470
OMIM:147141
OMIM:612242
OMIM:606873
OMIM:604798
OMIM:147390
OMIM:606525
OMIM:171800
OMIM:190070
OMIM:314310
OMIM:208550
OMIM:611537
OMIM:606407
OMIM:173800
OMIM:176730
OMIM:605526
OMIM:602015
OMIM:163950
OMIM:300525
OMIM:209300
OMIM:607107
OMIM:123886
OMIM:312170
OMIM:602381
OMIM:612541
OMIM:105580
OMIM:233910
OMIM:220200
OMIM:235000
OMIM:126337
OMIM:102700
OMIM:605102
OMIM:252600
OMIM:236400
OMIM:107730
OMIM:120070
OMIM:231300
OMIM:600985
OMIM:605495
OMIM:603616
OMIM:103300
OMIM:606509
OMIM:232400
OMIM:102578
OMIM:609337
OMIM:600700
OMIM:606985
OMIM:153400
OMIM:311770
OMIM:614057
OMIM:610516
OMIM:601941
OMIM:176000
OMIM:251260
OMIM:614879
OMIM:610582
OMIM:310700
OMIM:606346
OMIM:115197
OMIM:607855
OMIM:109200
OMIM:604827
OMIM:609784
OMIM:600474
OMIM:187000
OMIM:605383
OMIM:601186
OMIM:137070
OMIM:617562
OMIM:151210
OMIM:607435
OMIM:313850
OMIM:610251
OMIM:606845
OMIM:613254
OMIM:164009
OMIM:610024
OMIM:154800
OMIM:611178
OMIM:610606
OMIM:611767
OMIM:300806
OMIM:260500
OMIM:613207
OMIM:192320
OMIM:604605
OMIM:607856
OMIM:214110
OMIM:601804
OMIM:300755
OMIM:609463
OMIM:612133
OMIM:125853
OMIM:124300
OMIM:613065
OMIM:609508
OMIM:601984
OMIM:607120
OMIM:605392
OMIM:608390
OMIM:230750
OMIM:116896
OMIM:178600
OMIM:613768
OMIM:612885
OMIM:609135
OMIM:400044
OMIM:607432
OMIM:230600
OMIM:608963
OMIM:223100
OMIM:133020
OMIM:276000
OMIM:607681
OMIM:606963
OMIM:151600
OMIM:601564
OMIM:133200
OMIM:277180
OMIM:613344
OMIM:245570
OMIM:601067
OMIM:300807
OMIM:611568
OMIM:121360
OMIM:611799
OMIM:106165
OMIM:314375
OMIM:614500
OMIM:254090
OMIM:612820
OMIM:120328
OMIM:601536
OMIM:142976
OMIM:613487
OMIM:123400
OMIM:614870
OMIM:124090
OMIM:607833
OMIM:602522
OMIM:162300
OMIM:604889
OMIM:606543
OMIM:603567
OMIM:609322
OMIM:613659
OMIM:132400
OMIM:300399
OMIM:300049
OMIM:614546
OMIM:601859
OMIM:193067
OMIM:614332
OMIM:193300
OMIM:173310
OMIM:277400
OMIM:104300
OMIM:133780
OMIM:608705
OMIM:134934
OMIM:613191
OMIM:300031
OMIM:607027
OMIM:605069
OMIM:614866
OMIM:225750
OMIM:604592
OMIM:607665
OMIM:611906
OMIM:147574
OMIM:176270
OMIM:218040
OMIM:300322
OMIM:611060
OMIM:611291
OMIM:608579
OMIM:607834
OMIM:604799
OMIM:602948
OMIM:182940
OMIM:605769
OMIM:618810
OMIM:606077
OMIM:616109
OMIM:268240
OMIM:256700
OMIM:608674
OMIM:600655
OMIM:605165
OMIM:612776
OMIM:231680
OMIM:126110
OMIM:608262
OMIM:611284
OMIM:189980
OMIM:134660
OMIM:113600
OMIM:610644
OMIM:611461
OMIM:209850
OMIM:617347
OMIM:608858
OMIM:613654
OMIM:602228
OMIM:167800
OMIM:618857
OMIM:151385
OMIM:613735
OMIM:264800
OMIM:300475
OMIM:607733
OMIM:600541
OMIM:602210
OMIM:600432
OMIM:159557
OMIM:137400
OMIM:268150
OMIM:613578
OMIM:248200
OMIM:616869
OMIM:614071
OMIM:607818
OMIM:618057
OMIM:115080
OMIM:609535
OMIM:611622
OMIM:620727
OMIM:103780
OMIM:176943
OMIM:174770
OMIM:311400
OMIM:604961
OMIM:608749
OMIM:605826
OMIM:108120
OMIM:114350
OMIM:606749
OMIM:217800
OMIM:127300
OMIM:617955
OMIM:601198
OMIM:151740
OMIM:600943
OMIM:609705
OMIM:606215
OMIM:139320
OMIM:300425
OMIM:108730
OMIM:167000
OMIM:164020
OMIM:115300
OMIM:176894
OMIM:161050
OMIM:415000
OMIM:603707
OMIM:123890
OMIM:164950
OMIM:607102
OMIM:603026
OMIM:106210
OMIM:215600
OMIM:614464
OMIM:607594
OMIM:608446
OMIM:611238
OMIM:606608
OMIM:176780
OMIM:515000
OMIM:174700
OMIM:137440
OMIM:173500
OMIM:142340
OMIM:188055
OMIM:616553
OMIM:601985
OMIM:604393
OMIM:256040
OMIM:607616
OMIM:147260
OMIM:607507
OMIM:179755
OMIM:606803
OMIM:603932
OMIM:612477
OMIM:162900
OMIM:110750
OMIM:607759
OMIM:613989
OMIM:603829
OMIM:138290
OMIM:256731
OMIM:612414
OMIM:124200
OMIM:614882
OMIM:605411
OMIM:118650
OMIM:608902
OMIM:177850
OMIM:176880
OMIM:185900
OMIM:608636
OMIM:185100
OMIM:604943
OMIM:180989
OMIM:257220
OMIM:607566
OMIM:609415
OMIM:182500
OMIM:240400
OMIM:603651
OMIM:608826
OMIM:607516
OMIM:608441
OMIM:615657
OMIM:176801
OMIM:176805
OMIM:303900
OMIM:603282
OMIM:610149
OMIM:600039
OMIM:246200
OMIM:300215
OMIM:140100
OMIM:605651
OMIM:109770
OMIM:602534
OMIM:610601
OMIM:141500
OMIM:231200
OMIM:300123
OMIM:616240
OMIM:268800
OMIM:607341
OMIM:176970
OMIM:142830
OMIM:615209
OMIM:604475
OMIM:613863
OMIM:152200
OMIM:613060
OMIM:313000
OMIM:607831
OMIM:193090
OMIM:614257
OMIM:613815
OMIM:263200
OMIM:124060
OMIM:266600
OMIM:608249
OMIM:136850
OMIM:602481
OMIM:193065
OMIM:179502
OMIM:606246
OMIM:101400
OMIM:164760
OMIM:610050
OMIM:608820
OMIM:600946
OMIM:612069
OMIM:603353
OMIM:611794
OMIM:613002
OMIM:125647
OMIM:227650
OMIM:305400
OMIM:607485
OMIM:268100
OMIM:140600
OMIM:133450
OMIM:400042
OMIM:151410
OMIM:167414
OMIM:604716
OMIM:607313
OMIM:614266
OMIM:608866
OMIM:608757
OMIM:606075
OMIM:605357
OMIM:609795
OMIM:602146
OMIM:176100
OMIM:605700
OMIM:602391
OMIM:607793
OMIM:600880
OMIM:610049
OMIM:601767
OMIM:120830
OMIM:278780
OMIM:107480
OMIM:264600
OMIM:615017
OMIM:237900
OMIM:192500
OMIM:613638
OMIM:174200
OMIM:610127
OMIM:605221
OMIM:602450
OMIM:608852
OMIM:616191
OMIM:605112
OMIM:106070
OMIM:603157
OMIM:133230
OMIM:215800
OMIM:617591
OMIM:170500
